2.06	0	Operations.U16CompareOperation.Extracted
2.06	0	Extracted.LtOperationUnsigned
2.06	0	Extracted.AddwChip
2.05	0	Readers.RegisterAccessCols
2.05	0	Extracted.SubwChip
2.05	0	Extracted.AddChip
2.04	0	Foundations.ByteTable
2.02	0	Operations.U16CompareOperation.RawSpec
2.02	0	Operations.IsEqualWordOperation.Extracted
2.01	0	Operations.IsZeroOperation.Extracted
2.01	0	Foundations.HWord
2.00	0	Operations.IsZeroWordOperation.RawSpec
2.00	0	Extracted.AddiChip
1.99	0	Operations.MulOperation.Populate
1.99	0	Extracted.ITypeReader
1.98	0	Operations.LtOperationUnsigned.Populate
1.98	0	Operations.AddwOperation.Populate
1.96	0	Operations.U16MSBOperation.RawSpec
1.95	0	Extracted.LtOperationSigned
1.93	0	Operations.U16MSBOperation.Populate
1.93	0	Chips.ProgramChip
1.92	0	Extracted.JTypeReader
1.91	0	Operations.IsZeroOperation.RawSpec
1.90	0	Extracted.AddOperation
1.89	0	Operations.IsEqualWordOperation.RawSpec
1.89	0	Extracted.ITypeReaderImmutable
1.89	0	Extracted.AddwOperation
1.88	0	Operations.U16CompareOperation.Populate
1.88	0	Operations.LtOperationSigned.Populate
1.88	0	Extracted.SubwOperation
1.88	0	Extracted.AddressOperation
1.88	0	Chips.ByteChip
1.87	0	WitnessTests.U16CompareOperationWitnessVectors
1.87	0	Extracted.SubOperation
1.87	0	Extracted.IsZeroWordOperation
1.86	0	Operations.SubwOperation.Populate
1.86	0	Operations.IsZeroOperation.Populate
1.86	0	Extracted.U16toU8OperationSafe
1.86	0	Extracted.IsEqualWordOperation
1.86	0	Chips.MemoryProvider
1.85	0	WitnessTests.BitwiseOperationWitness
1.85	0	Operations.IsZeroWordOperation.Populate
1.85	0	Extracted.CPUState
1.85	0	Extracted.AddrAddOperation
1.84	0	Operations.IsEqualWordOperation.Populate
1.83	0	Foundations.SP1Constraint
1.83	0	Extracted.U16MSBOperation
1.83	0	Extracted.IsZeroOperation
1.82	0	WitnessTests.IsEqualWordOperationWitness
1.82	0	WitnessTests.AddOperationWitness
1.82	0	Extracted.U16toU8OperationUnsafe
1.82	0	Extracted.BitwiseOperation
1.81	0	WitnessTests.LtOperationUnsignedWitness
1.80	0	WitnessTests.IsZeroWordOperationWitness
1.79	0	WitnessTests.WitnessConformance
1.79	0	WitnessTests.U16CompareOperationWitness
1.79	0	WitnessTests.SubOperationWitness
1.79	0	WitnessTests.IsZeroOperationWitnessVectors
1.79	0	WitnessTests.IsZeroOperationWitness
1.79	0	WitnessTests.AddrAddOperationWitness
1.79	0	Foundations.InteractionRecovery
1.78	0	Extracted.U16CompareOperation
1.77	0	WitnessTests.SubwOperationWitness
1.77	0	Operations.MulOperation
1.76	0	WitnessTests.U16MSBOperationWitnessVectors
1.76	0	WitnessTests.AddwOperationWitness
1.76	0	Foundations.MulCarryChain
1.76	0	Foundations.GetElemFastPath
1.75	0	WitnessTests.U16MSBOperationWitness
1.52	0	Foundations.InteractionBus
1.42	0	Foundations.ChipAir
